"fname","Type","Name","RA_ICRS","DE_ICRS","AllNames"
"ubc1103","o","UBC_1103",306.92348268,38.86598798,"OC_0117,UBC_1103"
"ubc1105","o","UBC_1105",306.91286041,39.34256193,"UBC_1105"
"ubc1108","o","UBC_1108",298.08452651,44.79365646,"UBC_1108"
"ubc1112","o","UBC_1112",306.96336222,45.42937968,"CWNU_51,UBC_1112"
"ubc1116","o","UBC_1116",306.67089045,49.10810222,"CWNU_349,UBC_1116"
"ubc1117","o","UBC_1117",311.45052109,46.76850031,"UBC_1117"
"ubc1120","o","UBC_1120",315.9895011,45.380805,"UBC_1120"
"ubc1121","o","UBC_1121",313.62840845,47.03415767,"UBC_1121"
"ubc1122","o","UBC_1122",312.87019392,47.77081567,"UBC_1122"
"ubc1123","o","UBC_1123",316.08303376,46.34197751,"Theia_1970,Theia_3786,UBC_1123"
"ubc1124","o","UBC_1124",312.29628807,48.70176298,"UBC_1124"
"ubc1125","o","UBC_1125",316.25960444,46.40948412,"Theia_3384,Theia_3466,Theia_3786,UBC_1125"
"ubc1127","o","UBC_1127",313.49965658,49.09674218,"UBC_1127"
"ubc1128","o","UBC_1128",310.63351398,50.67780252,"CWNU_422,UBC_1128"
"ubc1130","o","UBC_1130",317.54970132,47.49865918,"CWNU_13,UBC_1130"
"ubc1131","o","UBC_1131",316.03136441,48.42996259,"UBC_1131"
"ubc1132","o","UBC_1132",318.75339452,47.15100943,"UBC_1132"
"ubc1133","o","UBC_1133",314.58383951,49.9105259,"UBC_1133"
"ubc1135","o","UBC_1135",317.14762117,49.10957122,"UBC_1135"
"ubc1136","o","UBC_1136",311.35155177,52.31087397,"CWNU_421,UBC_1136"
"ubc1138","o","UBC_1138",320.33731271,50.30262793,"UBC_1138"
"ubc1139","o","UBC_1139",322.08847063,49.44635852,"UBC_1139"
"ubc1140","o","UBC_1140",324.71230875,49.09753886,"UBC_1140"
"ubc1142","o","UBC_1142",332.91058622,45.15102984,"UBC_1142"
"ubc1143","o","UBC_1143",324.70438703,52.25578757,"UBC_1143"
"ubc1144","o","UBC_1144",318.77538035,56.19485977,"UBC_1144"
"ubc1145","o","UBC_1145",328.22193395,51.58661022,"UBC_1145"
"ubc1146","o","UBC_1146",324.37753081,55.58979347,"UBC_1146"
"ubc1147","o","UBC_1147",326.64081924,54.4890258,"UBC_1147"
"ubc1148","o","UBC_1148",328.18905305,53.92899623,"UBC_1148"
"ubc1149","o","UBC_1149",327.22464698,54.8244151,"UBC_1149"
"ubc1150","o","UBC_1150",319.49933636,60.08146715,"CWNU_309,UBC_1150"
"ubc1151","o","UBC_1151",327.5011478,56.95500684,"UBC_1151"
"ubc1152","o","UBC_1152",329.29220472,56.30943853,"UBC_1152"
"ubc1153","o","UBC_1153",333.20183358,53.22159277,"UBC_1153"
"ubc1156","o","UBC_1156",332.87885329,55.65070475,"UBC_1156"
"ubc1157","o","UBC_1157",335.69873027,53.72367902,"LISC_1103,UBC_1157"
"ubc1158","o","UBC_1158",332.33247973,56.58569829,"UBC_1158"
"ubc1159","o","UBC_1159",335.25724244,54.9447712,"LISC_1369,UBC_1159"
"ubc1161","o","UBC_1161",330.52345321,59.45830112,"UBC_1161"
"ubc1162","o","UBC_1162",329.51918703,60.18481939,"Theia_7701,UBC_1162"
"ubc1163","o","UBC_1163",334.25604201,57.32163761,"UBC_1163"
"ubc1164","o","UBC_1164",338.88871995,53.53248813,"CWNU_243,UBC_1164"
"ubc1165","o","UBC_1165",336.60929246,56.43151111,"UBC_1165"
"ubc1168","o","UBC_1168",339.21458009,57.48396036,"UBC_1168"
"ubc1169","o","UBC_1169",340.05417485,57.07424361,"UBC_1169"
"ubc1170","o","UBC_1170",341.00212936,56.97531102,"Theia_3024,UBC_1170"
"ubc1171","o","UBC_1171",341.83672583,56.95887625,"CWNU_241,UBC_1171"
"ubc1173","o","UBC_1173",343.32118254,57.017685,"UBC_1173"
"ubc1174","o","UBC_1174",350.04668322,51.50450862,"CWNU_297,UBC_1174"
"ubc1176","o","UBC_1176",346.83892607,59.93399722,"CWNU_502,UBC_1176"
"ubc1177","o","UBC_1177",349.09566776,60.46440378,"UBC_1177"
"ubc1178","o","UBC_1178",350.11192398,59.49628071,"UBC_1178"
"ubc1179","o","UBC_1179",349.71746876,60.66264991,"UBC_1179"
"ubc1181","o","UBC_1181",348.06691682,64.79713189,"UBC_1181"
"ubc1182","o","UBC_1182",352.86938069,61.39121619,"UBC_1182"
"ubc1183","o","UBC_1183",352.65351515,62.05460856,"CWNU_69,UBC_1183"
"ubc1184","o","UBC_1184",352.54206853,62.32251662,"CWNU_109,UBC_1184"
"ubc1185","o","UBC_1185",353.08444276,62.11020216,"UBC_1185"
"ubc1186","o","UBC_1186",358.58929379,51.42695941,"CWNU_530,UBC_1186"
"ubc1189","o","UBC_1189",356.05932617,62.67244821,"CWNU_219,UBC_1189"
"ubc1190","o","UBC_1190",358.89416781,60.87111084,"FoF_888,HXHWL_4,LP_888,UBC_1190"
"ubc1191","o","UBC_1191",0.5900918,59.46052337,"UBC_1191"
"ubc1193","o","UBC_1193",0.60856388,61.89233674,"UBC_1193"
"ubc1195","o","UBC_1195",2.77234349,57.96726635,"UBC_1195"
"ubc1196","o","UBC_1196",1.98862902,62.1684959,"UBC_1196"
"ubc1199","o","UBC_1199",4.54306069,59.44111543,"CWNU_272,UBC_1199"
"ubc1204","o","UBC_1204",7.38498022,57.45480208,"CWNU_196,UBC_1204"
"ubc1205","o","UBC_1205",8.30014211,65.27170115,"UBC_1205"
"ubc1206","o","UBC_1206",10.53365295,67.56941679,"UBC_1206"
"ubc1207","o","UBC_1207",11.91623716,61.36988238,"UBC_1207"
"ubc1210","o","UBC_1210",14.17065312,66.95373545,"UBC_1210"
"ubc1211","o","UBC_1211",13.81634298,59.09886812,"UBC_1211"
"ubc1212","o","UBC_1212",15.02945726,58.32224708,"UBC_1212"
"ubc1215","o","UBC_1215",17.66815773,61.66592532,"UBC_1215"
"ubc1216","o","UBC_1216",19.70512999,63.563385,"UBC_1216"
"ubc1217","o","UBC_1217",21.43861138,66.47842048,"UBC_1217"
"ubc1219","o","UBC_1219",22.67429419,58.02619822,"UBC_1219"
"ubc1221","o","UBC_1221",25.54973953,59.53681014,"UBC_1221"
"ubc1222","o","UBC_1222",24.50808238,56.50808134,"UBC_1222"
"ubc1225","o","UBC_1225",28.93725833,63.7798703,"UBC_1225"
"ubc1226","o","UBC_1226",29.94733856,63.83689928,"UBC_1226"
"ubc1227","o","UBC_1227",29.72432015,63.24184937,"UBC_1227"
"ubc1228","o","UBC_1228",30.6265876,64.67654976,"UBC_1228"
"ubc1229","o","UBC_1229",27.68212822,59.11133457,"UBC_1229"
"ubc1230","o","UBC_1230",27.91847835,59.52913995,"UBC_1230"
"ubc1231","o","UBC_1231",29.09717986,59.07078318,"UBC_1231"
"ubc1232","o","UBC_1232",32.56468169,64.14938514,"UBC_1232"
"ubc1233","o","UBC_1233",36.2684196,66.53387344,"CWNU_99,UBC_1233"
"ubc1234","o","UBC_1234",30.80135606,58.8900927,"UBC_1234"
"ubc1237","o","UBC_1237",37.85028411,61.46647436,"IC_1805,UBC_1237"
"ubc1239","o","UBC_1239",38.34750697,60.01037649,"UBC_1239"
"ubc1241","o","UBC_1241",41.32974924,58.69274142,"UBC_1241"
"ubc1242","o","UBC_1242",42.98435028,59.5341027,"UBC_1242"
"ubc1243","o","UBC_1243",48.25339031,63.4876651,"UBC_1243"
"ubc1245","o","UBC_1245",45.56994697,56.58012047,"CWNU_474,UBC_1245"
"ubc1246","o","UBC_1246",45.52002909,47.97422048,"CWNU_365,OC_0268,UBC_1246"
"ubc1247","o","UBC_1247",57.40622162,58.21862236,"UBC_1247"
"ubc1248","o","UBC_1248",50.67573432,52.04512192,"UBC_1248"
"ubc1250","o","UBC_1250",53.3256893,51.25917121,"UBC_1250"
"ubc1251","o","UBC_1251",51.45956157,49.08145391,"UBC_1251"
"ubc1252","o","UBC_1252",54.69751101,51.8776552,"UBC_1252"
"ubc1253","o","UBC_1253",64.02540144,56.24016373,"UBC_1253"
"ubc1254","o","UBC_1254",56.30899717,50.75222407,"CWNU_17,OC_0274,UBC_1254"
"ubc1255","o","UBC_1255",62.97292295,53.00516726,"UBC_1255"
"ubc1257","o","UBC_1257",57.98357024,48.39740331,"UBC_1257"
"ubc1258","o","UBC_1258",62.42820055,50.35180203,"UBC_1258"
"ubc1259","o","UBC_1259",59.00137326,47.43258673,"UBC_1259"
"ubc1261","o","UBC_1261",71.78187468,49.81157732,"UBC_1261"
"ubc1262","o","UBC_1262",70.1957053,47.68885173,"CWNU_461,UBC_1262"
"ubc1263","o","UBC_1263",66.22258714,44.30905679,"UBC_1263"
"ubc1264","o","UBC_1264",67.85661824,44.39843249,"Theia_2581,UBC_1264"
"ubc1267","o","UBC_1267",72.56995697,43.54469998,"CWNU_381,UBC_1267"
"ubc1269","o","UBC_1269",77.7508248,45.2042826,"UBC_1269"
"ubc1270","o","UBC_1270",75.63111653,43.65425891,"UBC_1270"
"ubc1272","o","UBC_1272",68.72012506,38.39283146,"CWNU_390,UBC_1272"
"ubc1273","o","UBC_1273",74.93555076,40.82116432,"UBC_1273"
"ubc1274","o","UBC_1274",75.83497105,40.97425812,"UBC_1274"
"ubc1275","o","UBC_1275",80.67895761,43.40958735,"UBC_1275"
"ubc1276","o","UBC_1276",74.06679918,38.1870572,"UBC_1276"
"ubc1278","o","UBC_1278",87.24257343,40.78283423,"UBC_1278"
"ubc1279","o","UBC_1279",83.6298416,39.01141565,"UBC_1279"
"ubc1280","o","UBC_1280",83.61616324,37.24567019,"CWNU_465,UBC_1280"
"ubc1281","o","UBC_1281",80.48092513,34.75508175,"UBC_1281"
"ubc1282","o","UBC_1282",79.33548537,33.20316834,"Melotte_31,UBC_1282"
"ubc1284","o","UBC_1284",88.08131133,33.75836981,"UBC_1284"
"ubc1285","o","UBC_1285",86.72975045,32.15994348,"UBC_1285"
"ubc1286","o","UBC_1286",89.23871388,32.44916828,"UBC_1286"
"ubc1289","o","UBC_1289",85.48452076,29.40152209,"CWNU_194,UBC_1289"
"ubc1290","o","UBC_1290",87.56127183,30.3975565,"CWNU_146,UBC_1290"
"ubc1294","o","UBC_1294",90.14640861,29.31504895,"UBC_1294"
"ubc1295","o","UBC_1295",86.21709965,26.89645223,"CWNU_176,UBC_1295"
"ubc1296","o","UBC_1296",91.93151686,29.03722125,"UBC_1296"
"ubc1297","o","UBC_1297",85.5979106,25.74238918,"CWNU_300,UBC_1297"
"ubc1298","o","UBC_1298",90.54898772,28.23757481,"UBC_1298"
"ubc1299","o","UBC_1299",88.02624193,25.83979636,"CWNU_75,UBC_1299"
"ubc1300","o","UBC_1300",87.31449116,25.06954048,"UBC_1300"
"ubc1303","o","UBC_1303",91.99301824,21.9146076,"CWNU_436,UBC_1303"
"ubc1304","o","UBC_1304",88.98596833,20.12218037,"UBC_1304"
"ubc1305","o","UBC_1305",93.93936308,22.58806823,"UBC_1305"
"ubc1312","o","UBC_1312",98.48367895,18.34457576,"UBC_1312"
"ubc1313","o","UBC_1313",96.89229995,17.18895534,"UBC_1313"
"ubc1315","o","UBC_1315",94.57673067,14.89050432,"CWNU_82,UBC_1315"
"ubc1316","o","UBC_1316",94.73229595,14.64526062,"UBC_1316"
"ubc1317","o","UBC_1317",89.54036305,9.60205187,"UBC_1317"
"ubc1318","o","UBC_1318",91.07338261,9.18352844,"UBC_1318"
"ubc1319","o","UBC_1319",95.91594006,11.54759847,"UBC_1319"
"ubc1320","o","UBC_1320",93.34531897,9.53816184,"UBC_1320"
"ubc1321","o","UBC_1321",100.62258466,12.86175083,"UBC_1321"
"ubc1322","o","UBC_1322",101.5443734,12.05255653,"UBC_1322"
"ubc1323","o","UBC_1323",101.95333199,11.40879646,"UBC_1323"
"ubc1324","o","UBC_1324",96.81822468,8.53232522,"UBC_1324"
"ubc1326","o","UBC_1326",96.78540727,7.8172328,"UBC_1326"
"ubc1327","o","UBC_1327",92.27718096,4.6904498,"Dias_2,MWSC_756,Theia_1972,UBC_1327"
"ubc1328","o","UBC_1328",97.04328252,6.85458951,"CWNU_159,UBC_1328"
"ubc1329","o","UBC_1329",101.45629416,7.66962228,"UBC_1329"
"ubc1331","o","UBC_1331",102.10679691,4.00716115,"UBC_1331"
"ubc1332","o","UBC_1332",96.65970907,1.23175153,"UBC_1332"
"ubc1333","o","UBC_1333",102.32681656,3.98645844,"CWNU_266,UBC_1333"
"ubc1334","o","UBC_1334",100.53370513,3.00724947,"UBC_1334"
"ubc1335","o","UBC_1335",105.37024209,5.25031265,"UBC_1335"
"ubc1336","o","UBC_1336",107.01685512,4.8475861,"UBC_1336"
"ubc1340","o","UBC_1340",102.06746917,-0.06972132,"UBC_1340"
"ubc1341","o","UBC_1341",103.75718138,0.63190252,"LISC_2014,UBC_1341"
"ubc1342","o","UBC_1342",105.95703088,0.26019879,"CWNU_131,UBC_1342"
"ubc1344","o","UBC_1344",107.34690111,0.53260777,"CWNU_192,UBC_1344"
"ubc1345","o","UBC_1345",101.14958291,-2.79851347,"CWNU_130,UBC_1345"
"ubc1346","o","UBC_1346",101.0766111,-3.56798548,"CWNU_527,UBC_1346"
"ubc1347","o","UBC_1347",106.34945458,-1.00081309,"UBC_1347"
"ubc1350","o","UBC_1350",101.23389488,-5.71483189,"UBC_1350"
"ubc1351","o","UBC_1351",107.72571959,-3.4290655,"UBC_1351"
"ubc1352","o","UBC_1352",110.46098838,-5.43662912,"UBC_1352"
"ubc1353","o","UBC_1353",104.89799764,-8.79899966,"UBC_1353"
"ubc1355","o","UBC_1355",102.62289209,-10.12009914,"UBC_1355"
"ubc1356","o","UBC_1356",110.45935323,-6.54722829,"UBC_1356"
"ubc1359","o","UBC_1359",107.60024868,-9.43822026,"Alessi_21,UBC_1359"
"ubc1360","o","UBC_1360",110.12141371,-8.76490771,"UBC_1360"
"ubc1361","o","UBC_1361",106.13739389,-11.2517459,"UBC_1361"
"ubc1362","o","UBC_1362",106.42416786,-12.27085429,"BDSB96,BDSB_96,UBC_1362"
"ubc1364","o","UBC_1364",110.90148475,-11.20644423,"CWNU_280,UBC_1364"
"ubc1365","o","UBC_1365",104.2335546,-15.62422137,"UBC_1365"
"ubc1366","o","UBC_1366",110.31213543,-12.60857019,"UBC_1366"
"ubc1367","o","UBC_1367",112.57786966,-12.70631958,"UBC_1367"
"ubc1368","o","UBC_1368",115.83644967,-11.84245218,"UBC_1368"
"ubc1369","o","UBC_1369",113.26556344,-14.50947452,"UBC_1369"
"ubc1370","o","UBC_1370",111.14547221,-16.38654935,"UBC_1370"
"ubc1371","o","UBC_1371",111.13317263,-17.19259658,"CWNU_341,UBC_1371"
"ubc1372","o","UBC_1372",110.18519836,-17.86962168,"CWNU_374,UBC_1372"
"ubc1373","o","UBC_1373",109.37091282,-18.71404742,"UBC_1373"
"ubc1374","o","UBC_1374",113.37034907,-17.51786247,"CWNU_49,UBC_1374"
"ubc1375","o","UBC_1375",111.17033513,-18.84398579,"LISC_1132,UBC_1375"
"ubc1376","o","UBC_1376",108.73951878,-20.6240534,"UBC_1376"
"ubc1377","o","UBC_1377",111.39048875,-19.72413333,"UBC_1377"
"ubc1378","o","UBC_1378",113.51444259,-19.17444401,"CWNU_79,UBC_1378,UBC_1379"
"ubc1383","o","UBC_1383",114.23818267,-21.87984852,"UBC_1383"
"ubc1385","o","UBC_1385",116.74586181,-20.97260919,"UBC_1385"
"ubc1386","o","UBC_1386",115.85309362,-23.40384639,"UBC_1386"
"ubc1387","o","UBC_1387",116.17382072,-23.26038105,"UBC_1387"
"ubc1388","o","UBC_1388",117.19604649,-23.56105165,"CWNU_140,UBC_1388"
"ubc1389","o","UBC_1389",116.09194382,-24.72825982,"ESO_493-8,MWSC_1323,NGC_2448,UBC_1389"
"ubc1390","o","UBC_1390",114.99848755,-25.54805412,"UBC_1390"
"ubc1391","o","UBC_1391",115.73180887,-25.19810544,"UBC_1391"
"ubc1393","o","UBC_1393",116.11796176,-26.6401094,"Theia_2018,UBC_1393"
"ubc1394","o","UBC_1394",116.47828218,-26.61348802,"UBC_1394"
"ubc1396","o","UBC_1396",118.50192631,-26.76044459,"UBC_1396"
"ubc1397","o","UBC_1397",116.76869905,-28.66616632,"UBC_1397"
"ubc1400","o","UBC_1400",118.3262094,-28.24799413,"UBC_1400"
"ubc1405","o","UBC_1405",117.03301289,-29.46873867,"UBC_1405"
"ubc1406","o","UBC_1406",122.3176234,-27.0208915,"UBC_1406"
"ubc1407","o","UBC_1407",117.85725117,-29.51314554,"LISC_1152,UBC_1407"
"ubc1409","o","UBC_1409",119.03150487,-29.17449504,"UBC_1409"
"ubc1411","o","UBC_1411",118.74352546,-29.80175094,"UBC_1411"
"ubc1412","o","UBC_1412",120.07860925,-29.03796102,"UBC_1412"
"ubc1416","o","UBC_1416",121.67026439,-29.28843164,"UBC_1416"
"ubc1417","o","UBC_1417",121.2677943,-30.69660032,"UBC_1417"
"ubc1418","o","UBC_1418",122.14018409,-30.38548736,"UBC_1418"
"ubc1419","o","UBC_1419",121.33546176,-31.15997481,"UBC_1419"
"ubc1420","o","UBC_1420",119.58460529,-32.15155551,"UBC_1420"
"ubc1423","o","UBC_1423",123.0248441,-31.14895636,"UBC_1423"
"ubc1424","o","UBC_1424",119.68194766,-33.59348361,"UBC_1424"
"ubc1425","o","UBC_1425",121.35872489,-34.32378852,"UBC_1425"
"ubc1427","o","UBC_1427",122.94587566,-33.77648898,"UBC_1427"
"ubc1428","o","UBC_1428",113.40860161,-38.38459844,"UBC_1428"
"ubc1429","o","UBC_1429",118.56561357,-37.00512303,"UBC_1429"
"ubc1431","o","UBC_1431",120.05229354,-36.72624049,"CWNU_298,UBC_1431"
"ubc1433","o","UBC_1433",124.38094043,-36.34424246,"UBC_1433"
"ubc1434","o","UBC_1434",124.8742344,-37.76229205,"UBC_1434"
"ubc1435","o","UBC_1435",121.73668534,-40.62198525,"UBC_1435"
"ubc1436","o","UBC_1436",130.84023879,-36.95561151,"UBC_1436"
"ubc1437","o","UBC_1437",120.5088443,-42.79449471,"CWNU_233,UBC_1437"
"ubc1439","o","UBC_1439",126.22324286,-43.64380254,"UBC_1439"
"ubc1440","o","UBC_1440",123.17687419,-45.28981552,"OC_0474,UBC_1440"
"ubc1443","o","UBC_1443",136.71261175,-40.86209768,"UBC_1443"
"ubc1444","o","UBC_1444",132.62327236,-43.88674778,"FSR_1424,UBC_1444"
"ubc1446","o","UBC_1446",129.32122529,-48.10676107,"UBC_1446"
"ubc1447","o","UBC_1447",133.34173234,-46.03853046,"CWNU_163,UBC_1447"
"ubc1448","o","UBC_1448",132.8027107,-46.39293585,"UBC_1448"
"ubc1449","o","UBC_1449",133.13679685,-46.28998232,"UBC_1449"
"ubc1450","o","UBC_1450",129.99290355,-48.22543394,"CWNU_242,UBC_1450"
"ubc1451","o","UBC_1451",134.93379226,-45.81025967,"CWNU_185,UBC_1451"
"ubc1453","o","UBC_1453",138.18762234,-45.43416515,"UBC_1453"
"ubc1455","o","UBC_1455",131.00174555,-54.12947053,"CWNU_322,LISC-III_2824,Theia_2767,Theia_4584,Theia_4828,Theia_6361,UBC_1455"
"ubc1456","o","UBC_1456",140.01962304,-50.2081555,"CWNU_292,UBC_1456"
"ubc1457","o","UBC_1457",137.14602457,-52.21335377,"UBC_1457"
"ubc1458","o","UBC_1458",138.37207386,-51.90521116,"UBC_1458"
"ubc1460","o","UBC_1460",141.87401415,-51.47568983,"UBC_1460"
"ubc1461","o","UBC_1461",139.5590141,-53.27600356,"UBC_1461"
"ubc1462","o","UBC_1462",141.33761542,-52.68310879,"UBC_1462"
"ubc1463","o","UBC_1463",136.99423679,-56.41228821,"UBC_1463"
"ubc1464","o","UBC_1464",142.47943822,-53.45335576,"UBC_1464"
"ubc1466","o","UBC_1466",143.17756052,-53.27372895,"NGC_2925,UBC_1466"
"ubc1467","o","UBC_1467",143.27064697,-54.36681555,"Theia_2092,UBC_1467"
"ubc1468","o","UBC_1468",146.58471864,-53.58532914,"UBC_1468"
"ubc1470","o","UBC_1470",148.90330593,-54.13366118,"UBC_1470"
"ubc1473","o","UBC_1473",151.13538191,-55.59327234,"UBC_1473"
"ubc1474","o","UBC_1474",153.86004344,-57.37887983,"UBC_1474"
"ubc1475","o","UBC_1475",152.81157142,-59.08586745,"UBC_1475"
"ubc1476","o","UBC_1476",155.16397534,-57.92514288,"UBC_1476"
"ubc1477","o","UBC_1477",155.30300737,-58.98113606,"UBC_1477"
"ubc1480","o","UBC_1480",158.86357618,-60.06619931,"Bochum_9,UBC_1480"
"ubc1481","o","UBC_1481",158.98474881,-60.05456727,"Bochum_9,UBC_1481"
"ubc1482","o","UBC_1482",161.60361781,-57.6801159,"UBC_1482"
"ubc1484","o","UBC_1484",162.2286309,-59.04592335,"UBC_1484"
"ubc1485","o","UBC_1485",165.2218201,-56.75722114,"UBC_1485"
"ubc1486","o","UBC_1486",164.88912688,-58.19612351,"UBC_1486"
"ubc1487","o","UBC_1487",163.75939625,-60.09131108,"UBC_1487"
"ubc1488","o","UBC_1488",163.42816562,-60.6706303,"UBC_1488"
"ubc1490","o","UBC_1490",163.66050531,-60.64857302,"UBC_1490"
"ubc1494","o","UBC_1494",158.97244387,-65.15454636,"CWNU_84,UBC_1494"
"ubc1499","o","UBC_1499",173.86664225,-55.63598209,"UBC_1499"
"ubc1500","o","UBC_1500",171.15637357,-61.52496634,"UBC_1500"
"ubc1501","o","UBC_1501",172.36611762,-61.26206331,"UBC_1501"
"ubc1502","o","UBC_1502",172.54385811,-61.08611779,"UBC_1502"
"ubc1503","o","UBC_1503",172.93641709,-60.8220744,"UBC_1503"
"ubc1504","o","UBC_1504",175.3988835,-59.56412445,"UBC_1504"
"ubc1505","o","UBC_1505",176.01413413,-60.54596989,"UBC_1505"
"ubc1506","o","UBC_1506",177.53470283,-60.7140101,"UBC_1506"
"ubc1507","o","UBC_1507",177.36226322,-61.47842403,"UBC_1507"
"ubc1509","o","UBC_1509",176.56749418,-64.09535717,"OC_0573,UBC_1509"
"ubc1510","o","UBC_1510",178.80464733,-61.64987543,"UBC_1510"
"ubc1511","o","UBC_1511",180.41565938,-62.77509631,"UBC_1511"
"ubc1512","o","UBC_1512",180.96204017,-63.6121122,"LISC_1274,UBC_1512"
"ubc1513","o","UBC_1513",182.01323803,-61.88361655,"UBC_1513"
"ubc1515","o","UBC_1515",186.70429283,-62.37978458,"UBC_1515"
"ubc1516","o","UBC_1516",190.80214931,-61.84395322,"UBC_1516"
"ubc1518","o","UBC_1518",194.16268457,-63.82383427,"UBC_1518"
"ubc1519","o","UBC_1519",194.41030382,-65.25703112,"UBC_1519"
"ubc1520","o","UBC_1520",194.74529578,-61.08186257,"UBC_1520"
"ubc1521","o","UBC_1521",196.34899055,-60.98849643,"UBC_1521"
"ubc1522","o","UBC_1522",198.23734511,-64.27589231,"CWNU_278,LISC_3164,UBC_1522"
"ubc1524","o","UBC_1524",214.48227588,-62.56236773,"UBC_1524"
"ubc1525","o","UBC_1525",216.45633504,-61.88902994,"UBC_1525"
"ubc1527","o","UBC_1527",217.727862,-60.39758816,"CWNU_31,UBC_1527"
"ubc1528","o","UBC_1528",217.65151797,-59.11488442,"UBC_1528"
"ubc1529","o","UBC_1529",221.43000047,-61.06951765,"UBC_1529"
"ubc1530","o","UBC_1530",213.70039417,-50.08180918,"UBC_1530"
"ubc1531","o","UBC_1531",222.37254702,-61.54241442,"UBC_1531"
"ubc1532","o","UBC_1532",222.56622094,-61.76039644,"LISC_1314,OC_0614,UBC_1532"
"ubc1533","o","UBC_1533",221.29059414,-58.61863917,"UBC_1533"
"ubc1534","o","UBC_1534",222.94701003,-57.73895816,"UBC_1534"
"ubc1535","o","UBC_1535",228.59990561,-59.66749932,"UBC_1535"
"ubc1536","o","UBC_1536",230.62304657,-58.19269637,"CWNU_21,UBC_1536"
"ubc1537","o","UBC_1537",232.81235676,-57.98347357,"UBC_1537"
"ubc1539","o","UBC_1539",244.83920602,-57.20759477,"UBC_1539"
"ubc1541","o","UBC_1541",242.15712712,-54.22309242,"UBC_1541"
"ubc1542","o","UBC_1542",240.10745583,-51.20548715,"CWNU_142,UBC_1542"
"ubc1545","o","UBC_1545",242.6155195,-51.00766569,"UBC_1545"
"ubc1547","o","UBC_1547",244.4012981,-49.85638054,"UBC_1547"
"ubc1548","o","UBC_1548",244.93630721,-49.9670215,"CWNU_220,UBC_1548"
"ubc1549","o","UBC_1549",247.03768073,-49.61937512,"OC_0657,UBC_1549"
"ubc1550","o","UBC_1550",249.26919047,-48.44110709,"UBC_1550"
"ubc1551","o","UBC_1551",250.548463,-47.48079457,"UBC_1551"
"ubc1553","o","UBC_1553",248.88183561,-45.64595119,"UBC_1553"
"ubc1554","o","UBC_1554",249.66469317,-45.66394338,"CWNU_244,UBC_1554"
"ubc1555","o","UBC_1555",251.25007219,-46.54046094,"UBC_1555"
"ubc1556","o","UBC_1556",251.6824294,-46.36684405,"UBC_1556"
"ubc1557","o","UBC_1557",251.05008035,-45.52480012,"UBC_1557"
"ubc1558","o","UBC_1558",252.7059239,-45.41447187,"UBC_1558"
"ubc1562","o","UBC_1562",256.4844205,-43.45465892,"UBC_1562"
"ubc1563","o","UBC_1563",259.27322909,-41.697642,"CWNU_1,UBC_1563"
"ubc1565","o","UBC_1565",259.78576322,-38.72208549,"Havlen-Moffat_1,Havlen_Moffat_1,UBC_1565"
"ubc1566","o","UBC_1566",266.79429791,-30.29383529,"UBC_1566"
"ubc1569","o","UBC_1569",282.26883118,-7.1242942,"UBC_1569"
"ubc1570","o","UBC_1570",298.14512449,32.55803808,"CWNU_517,UBC_1570"
"ubc1575","o","UBC_1575",2.54186081,60.54823558,"UBC_1575"
"ubc1577","o","UBC_1577",29.41975653,57.4446933,"CWNU_441,UBC_1577"
"ubc1578","o","UBC_1578",70.58163648,49.21692,"UBC_1578"
"ubc1580","o","UBC_1580",88.64133586,31.16658966,"CWNU_197,UBC_1580"
"ubc1582","o","UBC_1582",123.25012481,-37.5938474,"UBC_1582"
"ubc1583","o","UBC_1583",122.34421893,-38.83512548,"CWNU_198,Theia_2948,UBC_1583"
"ubc1584","o","UBC_1584",124.389685,-43.59540782,"CWNU_12,Theia_5697,UBC_1584"
"ubc1585","o","UBC_1585",129.04446248,-44.66958875,"UBC_1585"
"ubc1587","o","UBC_1587",172.31524467,-64.04341815,"UBC_1587"
"ubc1588","o","UBC_1588",183.68481651,-60.32387839,"UBC_1588"
"ubc1590","o","UBC_1590",182.88273601,-64.80357029,"UBC_1590"
"ubc1591","o","UBC_1591",204.05376118,-64.64615486,"UBC_1591"
"ubc1592","o","UBC_1592",213.57258781,-64.18959696,"CWNU_261,UBC_1592"
"ubc1594","o","UBC_1594",276.48476808,-13.73429056,"UBC_1594"
"ubc1595","o","UBC_1595",289.95083866,-1.87229396,"UBC_1595"
"ubc1597","o","UBC_1597",293.29089995,16.87436021,"UBC_1597"
"ubc1598","o","UBC_1598",313.91013454,49.08854263,"UBC_1598"
"ubc1600","o","UBC_1600",329.5967767,46.04770561,"UBC_1600"
"ubc1601","o","UBC_1601",319.92643282,55.0803042,"UBC_1601"
"ubc1602","o","UBC_1602",354.86208367,61.32629367,"UBC_1602"
"ubc1603","o","UBC_1603",12.17224945,65.51068272,"CWNU_53,UBC_1603"
"ubc1604","o","UBC_1604",17.21299851,67.43981731,"UBC_1604"
